Date,XOM US Equity,RDSA LN Equity,CVX US Equity,857 HK Equity,FP FP Equity,BP/ LN Equity,386 HK Equity,BLT LN Equity,BHP AU Equity,RIL IN Equity,PETR4 BZ Equity,STL NO Equity,COP US Equity,883 HK Equity,ENI IM Equity,EOG US Equity,ROSN RM Equity,SU CN Equity,OXY US Equity,EPD US Equity,LKOH RM Equity,GAZP RM Equity,PSX US Equity,PTT TB Equity,ENB CN Equity,VLO US Equity,ECOPETL CB Equity,267 HK Equity,CNQ CN Equity,LYB US Equity,6505 TT Equity,MPC US Equity,NVTK RM Equity,ONGC IN Equity,APC US Equity,PXD US Equity,MAERSKB DC Equity,TSCO LN Equity,FEMSAUBD MM Equity,REP SM Equity,GMKN RM Equity,IMO CN Equity,CLR US Equity,TATN RM Equity,IOCL IN Equity,SIBN RM Equity,SOL SJ Equity,CXO US Equity,WPL AU Equity,NESTE FH Equity,COPEC CI Equity,OMV AV Equity,034730 KS Equity,SSE LN Equity,DVN US Equity,ANDV US Equity,HES US Equity,096770 KS Equity,SNGS RM Equity,ETE US Equity,PTTEP TB Equity,VEDL IN Equity,NBL US Equity,GALP PL Equity,MRO US Equity,APA US Equity,MMP US Equity,TECK/B CN Equity,HSE CN Equity,EQT US Equity,BPCL IN Equity,FANG US Equity,CVE CN Equity,ECA CN Equity,AKERBP NO Equity,010950 KS Equity,IEP US Equity,PKN PW Equity,GAIL IN Equity,STLD US Equity,HFC US Equity,COG US Equity,ANDX US Equity,ALFA SS Equity,TRGP US Equity,2688 HK Equity,PGN PW Equity,UGPA3 BZ Equity,XEC US Equity,LUPE SS Equity,PE US Equity,OSH AU Equity,KCHOL TI Equity,DCC LN Equity,ADNOCDIS UH Equity,JEC US Equity,1193 HK Equity,MRW LN Equity,RSPP US Equity,BRDT3 BZ Equity,RUI FP Equity,HPCL IN Equity,135 HK Equity,IPL CN Equity,PETD MK Equity,WPX US Equity,TUPRS TI Equity,PETROR AB Equity,SMC PM Equity,ALFAA MM Equity,EGN US Equity,OGDC PA Equity,CTX AU Equity,TOP TB Equity,AR US Equity,BANE RM Equity,NFX US Equity,VVC US Equity,AZRG IT Equity,INARA CZ Equity,MUR US Equity,VII CN Equity,TOU CN Equity,1402 TT Equity,SNP RO Equity,CDEV US Equity,CPG CN Equity,CSAN3 BZ Equity,PTEN US Equity,BBU-U CN Equity,IRPC TB Equity,NFG US Equity,TLW LN Equity,EA TB Equity,VET CN Equity,PBF US Equity,ARX CN Equity,OINL IN Equity,DK US Equity,QFLS QD Equity,SNG RO Equity,WLL US Equity,PPL PA Equity,CASY US Equity,MTDR US Equity,PDCE US Equity,SR US Equity,RRC US Equity,PGAS IJ Equity,OAS US Equity,CNX US Equity,DEDRL IT Equity,MIC US Equity,VNOM US Equity,UNIPE CP Equity,BANPU TB Equity,ELPE GA Equity,PKI CN Equity,TEP US Equity,WCP CN Equity,CVI US Equity,LTS PW Equity,JAG US Equity,QEP US Equity,MRPL IN Equity,ERF CN Equity,003410 KS Equity,CPE US Equity,VED LN Equity,KOS US Equity,CHK US Equity,SRCI US Equity,PXT CN Equity,SJI US Equity,SM US Equity,WRD US Equity,MOH GA Equity,LPI US Equity,CVRR US Equity,XOG US Equity,SWN US Equity,CZZ US Equity,RNFT RM Equity,3633 HK Equity,ALBH BI Equity,JSMR IJ Equity,SRS IM Equity,ECL CI Equity,TITK GA Equity,SUN US Equity,467 HK Equity,TELL US Equity,SPRC TB Equity,MUSA US Equity,DLEN IT Equity,ZEL NZ Equity,DNO NO Equity,ESSO TB Equity,933 HK Equity,1434 TT Equity
1999-01-29,170793.9061,,48604.3384,,24830.9118,130900.852,,,15008.1,,5591.0709,,9842.4228,,47404.6909,2651.5492,,2966.1124,5253.675,1486.6974,,,,,3543.5495,1050.0197,,3802.5466,1548.8841,,,,,,3313.4512,827.1037,1387.7942,20327.1544,2803.5004,16266.0375,,6555.6778,,,,,2139.9682,,3014.0495,,2391.6357,2391.363,,3802.6809,1268.1297,351.6214,4292.3233,,,,2355.1331,,1121.7347,,6628.0759,1881.8223,,643.1967,,967.857,,,,2791.345,,,454.6417,,,817.2518,127.9215,327.1144,,,,,,,,,,509.0334,,751.8492,,1074.1452,16.6716,3807.398,,,131.0797,,427.9855,276.2264,423.5438,,3979.0897,,3000.3227,1448.9897,500.3919,,446.7372,,,,749.2837,,,,1641.259,,,,,,,,110.8485,,354.8343,1627.7196,199.8553,,88.701,,113.5695,,,,,,,711.396,,49.4413,415.3598,106.183,,,,,,,281.6529,116.6796,1779.2943,30.6574,,,,,,,,51.1317,,88.9646,,,78.5769,,,276.1606,211.4775,,,,,,173.8352,,,,,,,55.9892,1601.9566,,9.5489,35.2012,,,,,,,49.233,
1999-02-26,161828.7456,,50153.8055,,25567.6375,138058.2423,,,15286.5599,,6000.633,,9858.349,,46883.9986,2536.2645,,3224.6995,5188.8148,1303.4059,,,,,3663.1579,982.3936,,3720.421,1365.2536,,,,,,3367.0174,520.0728,1278.1405,18737.7719,3118.3463,15828.555,,6662.2715,,,,,2362.2978,,3246.6389,,2743.3454,2498.202,,3645.3288,1134.9609,258.664,4100.2983,,,,2152.9128,,1289.1047,,6027.1789,1949.0303,,684.7688,,960.894,,,,2710.7131,,,422.1673,,,774.2385,103.6783,272.5953,,,,,,,,,,414.0702,1831.6465,672.6578,,1014.4221,16.9758,3712.9423,,,120.6414,,470.2116,276.501,428.3421,,5879.1428,,3285.3131,1487.8543,413.182,,614.8397,,,,653.7375,,,,1537.2751,,,,,,,,89.0747,,308.8591,1559.1082,187.5426,,71.3484,,108.5922,,,,,,,678.461,,45.5636,405.444,67.177,,,,,,,211.5769,55.205,1981.1677,31.9515,,,,,,,,50.2303,,75.3937,,,72.5325,,,262.0158,169.4531,,,,,,138.1369,,,,,,,63.617,1517.3245,,9.781,34.419,,,,,,,46.8147,
1999-03-31,171325.75,,57901.1197,,30128.2072,164564.1818,,5169.072,17432.1178,2869.6883,13278.1771,,11906.7635,,51269.4469,2555.6615,,3707.9897,6258.9957,1293.2231,,,,,3450.1869,1391.4329,,4474.3331,1703.0387,,,,,3975.6773,4621.9966,777.325,1538.9529,17450.7393,3445.7024,15464.817,,8209.0372,,,2673.8818,,2996.7532,,4034.5728,,3882.1589,2389.7519,,3552.2965,1334.714,355.674,4596.897,,2946.7665,,2552.4368,56.2646,1652.449,,8482.8696,2548.1045,,709.441,,934.497,699.9764,,,3195.53,,871.6618,386.7407,,1229.7131,792.7475,110.3839,355.9854,,,,,,,,,,563.944,1994.8817,656.8312,,1011.217,14.6985,3768.1017,,,133.9227,1016.2039,500.2243,296.0027,377.44,,5302.9795,,3276.9407,1819.2328,440.8504,,661.2387,,,,914.7288,,,,1865.425,,,2418.3527,,,,,176.1699,,264.8469,1513.323,166.5827,,110.8668,,123.904,,,,,,,777.4283,,56.2274,369.0863,125.769,,,,9.6568,,,214.5069,51.6246,1737.6006,33.2261,,,,,,,101.4112,65.2385,257.5923,90.9803,,,132.9776,,,233.0959,188.0496,,,,,,176.1006,,,,,,,60.152,1508.3051,,9.3735,43.806,,,6.7373,,,,50.0304,803.6202
1999-04-30,201675.75,,65139.3436,,33505.3539,184267.0349,,7252.6241,23070.5778,2814.1726,14358.4495,,12757.2466,,52669.0528,2921.0789,,4397.9589,7019.6376,1456.1488,,,,,3618.6203,1248.0943,,5763.9576,1935.8387,,,,,3644.5809,4713.8244,1172.2563,9212.2578,19605.7713,3813.7994,14665.266,,8941.0323,,,2296.7722,,4283.5244,,4538.1822,,4267.0954,2614.036,,3685.7766,1610.1312,365.7784,5150.3317,,3371.9834,,3007.6072,38.647,1826.9533,,9639.6246,3000.2861,,854.048,,950.184,547.0475,,,3440.0834,,1149.6464,371.9796,,1185.4242,807.705,116.0578,431.4975,,,,,,,,,,609.2417,2932.3592,741.7229,,1011.217,12.5759,3884.7573,,,128.209,905.3557,662.888,298.3559,402.9172,,5875.8208,,4046.0162,2381.0428,509.0993,,711.9876,,,,1095.0757,,,,2109.8407,,,3301.9534,,,,,255.3474,,473.4286,1686.825,172.7936,,143.2068,,143.823,,,,,,,698.3678,,60.1051,355.8653,179.67,,,,,,,200.1223,62.5397,1791.3726,35.4542,,,,,,,92.2326,69.1627,481.7631,89.4469,,,223.6442,,,258.696,208.3427,,,,,,196.36,,,,,,,56.5441,1534.8517,,9.3726,36.7657,,,,,,,54.8671,908.8242
1999-05-31,193919.3589,,60615.4352,,30244.1736,173871.1734,,6701.2382,20536.774,3646.5294,13340.5318,,13226.2584,,50558.3397,2930.6878,,4106.1676,7351.373,1461.2403,,,,,3659.9182,1125.8273,,5459.0074,1840.186,,,,,4991.3096,4595.6626,1090.7625,8688.4866,19702.498,3685.4855,16280.1072,,8154.2726,,,3095.889,,3514.9079,,4221.1021,,4078.1807,2256.1857,,3718.0583,1686.1047,382.0281,5416.4139,,3543.3617,,2667.6716,46.731,1509.9965,,9240.2092,3521.5453,,709.3525,,1076.5021,875.0948,,,3401.635,,1191.0677,383.7884,,1371.5142,839.1849,105.2258,441.3874,,,,,,,,,,583.4467,2403.3991,698.43,,962.4869,13.099,4039.387,,,126.173,1251.1321,683.4601,285.1047,415.619,,4870.2562,,4393.9988,2123.499,566.3486,,666.2844,,,,1033.9552,,,,2205.7519,,,3034.3362,,,,,270.9299,,669.2463,1835.4474,192.8976,,133.8698,,254.6478,,,,,,,708.2503,,71.8046,388.9178,174.5446,,,,10.0881,,,262.7832,138.9142,2005.7548,43.3611,,,,,,,233.6677,68.1428,477.2473,90.8052,,,205.5087,,,301.868,216.54,,,,,,235.3203,,,,,,,57.6458,1817.8051,,9.7698,32.0722,,,7.8772,,,,59.6752,762.7854
1999-06-30,187242.949,,62294.6466,,31560.0412,174318.6847,,7454.5192,23600.1706,3801.6925,13900.7146,,12690.2718,,47161.2116,3113.2552,,4511.3918,7351.373,1507.0631,,,,,3564.306,1202.9868,,6786.4936,1971.7404,,,,,5026.91,4511.4088,1103.3,8972.584,17417.3924,4159.4973,18365.292,,8194.0452,,,3740.8648,,4318.844,,4501.2022,,4412.2335,2406.688,,4018.4307,1737.6583,515.4347,5376.8781,,3707.327,,2476.7331,54.6443,1606.1519,,10050.4154,3815.0074,,833.7811,,1287.5392,908.9862,,,3756.0105,,1458.946,383.7884,,1194.4347,760.7995,110.3972,459.9071,,,,,,,,,,692.1073,2012.5922,717.4764,,983.516,16.6504,3424.7312,,,121.9086,1295.2919,922.2668,322.7075,441.0651,,4959.6133,,4589.4302,2496.1058,551.5421,,584.496,,,,1158.7429,,,,2194.5124,,,3653.1462,,,,,320.6511,,1269.8413,1874.0884,193.5723,,144.0955,,261.5138,,,,,,,790.605,,65.9029,409.851,222.1476,,,,12.7654,,,343.8411,153.5311,2011.6276,42.1237,,,,,,,347.911,66.5001,444.3037,87.1097,,,284.0856,,,305.2371,222.6302,,,,,,263.3717,,,,,,,53.7002,1818.1475,,14.0544,60.2332,,,9.8301,,,,66.9037,879.9627
1999-07-30,192705.4662,,59796.3077,,31168.8553,190440.5321,,8971.9192,22636.7932,,12932.4856,,12942.5008,,48758.748,3289.5057,,4507.2216,6807.6324,1507.0631,,,,,3413.7857,1199.4795,,5947.2653,2121.2033,,,,,,4679.9164,1165.9875,9800.3303,17814.8961,3768.3897,18690.3554,,8628.3535,,,,,4497.3424,,4812.2413,,4676.2809,2311.2,,8428.948,1786.1793,509.3707,5348.6382,,,,2558.5808,,1666.6942,,9375.2436,4151.266,,767.7705,,1264.0906,,,,3930.1766,,,377.884,,,872.9982,123.2941,446.0173,,,,,,,,,,727.9083,3134.4359,625.3213,,889.6937,37.0667,3820.2412,,,127.6698,,880.8458,296.6516,504.5302,,6179.002,,4589.6334,2107.3326,555.2438,,562.9457,,,,1179.1164,,,,2225.421,,,,,,,,312.5334,,917.2154,1813.7119,233.689,,178.8956,,254.5616,,,,,,,810.447,,72.7882,413.1563,231.2149,,,,,,,381.7161,140.117,2055.7282,48.5007,,,,,,,,67.3188,,90.8052,,,368.7069,,,323.43,285.5621,,,,,,207.2689,,,,,,,53.8468,1989.0635,,11.8711,60.2332,,,,,,,62.8426,
1999-08-31,191508.5,,60550.8135,,31623.1329,180853.8612,,8714.6136,18789.6366,4173.8394,12061.0658,,12851.7448,,48286.8184,3674.2432,,4548.1468,7559.3301,1608.8917,,,,,3321.7345,1194.59,,6616.3441,2482.0658,,,,,7468.4366,4416.0581,1140.9125,10093.805,20077.0439,3667.8962,19103.3801,,9060.6,,,3877.0405,,4396.1216,,4672.6749,,4676.0051,2714.649,,8047.8977,1886.6382,586.3437,5620.6284,,3600.3265,,2569.542,96.7937,1766.6901,,9608.9718,5181.1306,,838.4797,,1243.5098,937.3169,,,4124.5462,,1397.1422,374.9318,,1535.3406,885.78,116.5877,471.5681,,,,,,,,,,667.6314,2442.2622,680.1824,,855.129,31.0038,3779.038,,,125.2562,1334.8345,825.9218,293.7203,504.5302,,5947.0525,,4015.5147,2268.558,562.6071,,542.4224,,,,1257.2212,,,,2281.0095,,,3808.0182,,,,,436.9472,,966.9842,1823.6719,249.0253,,185.3621,,277.6524,,,,,,,705.023,,68.8537,409.4166,205.7055,,,,28.1935,,,320.1462,134.0067,2380.6837,47.0001,,,,,,,410.9347,24.7615,401.9611,100.3081,,,315.4125,,,312.7875,293.779,,,,,,222.853,,,,,,,53.8508,2196.158,,8.9001,50.064,,,12.0583,,,,53.1553,827.9388
1999-09-30,184528,,58214.0523,,30811.6117,177796.3717,,8958.9523,20087.7887,5061.7533,14202.2824,,12284.756,,50221.2536,3270.2688,,4214.1305,8060.3808,1598.7089,,,,,3366.9099,1082.158,,5888.0522,2350.0848,,,,,7342.5263,3955.041,1065.6875,10511.8574,21151.6773,3572.689,17846.6447,,9036.2027,,,4440.6417,,4662.5117,,4630.6429,,4475.4902,2507.1183,,8168.024,2024.0147,533.775,5547.0452,,3004.5754,,2254.2975,73.7572,1652.71,,9030.1181,4917.8039,,992.814,,1279.4616,973.0101,,,3857.5018,,1124.4318,401.5018,,1531.2935,771.9819,123.81,426.7305,,,,,,,,,,605.0148,3091.154,659.9518,,842.1725,21.1652,3853.4014,,,126.124,1317.0565,805.1333,281.6727,465.416,,4779.2807,,3809.8784,2520.9815,603.5917,,513.0621,,,,1363.2831,,,,2429.8931,,,3732.2127,,,,,493.8519,,700.3287,1828.5156,239.1927,,180.3434,,304.1293,,,,,,,706.9786,,70.821,429.4745,184.6674,,,1153.8525,33.7316,,,314.061,114.1741,4404.0043,54.7286,,,,,,,382.5281,27.5957,327.774,128.8167,,,376.0688,,,289.4656,289.6218,,,,,,225.9698,,,,,,,54.2438,2350.4095,,16.8049,43.939,,,17.5483,,,,55.55,791.7473
1999-10-29,179823.75,,59894.8805,,33109.8038,189066.8173,,9240.1773,18018.9498,,15778.06,,11717.7673,,47081.6468,3202.9398,,4249.0569,7951.4567,1547.7946,,,,,3353.3858,1032.969,,5503.5814,2208.0383,,,,,,3987.3931,940.3125,10374.5882,20137.0905,3459.4644,18769.4692,,9996.1259,,,,,4123.9288,,4018.772,,4630.0398,2609.2586,,8310.4435,1898.8494,392.2437,5196.1097,,,,2381.658,,1442.5594,,8991.5278,4440.9691,,893.9524,,1235.0506,,,,3642.8803,,,371.9796,,,673.5619,117.6053,398.9003,,,,,,598.6711,,,,546.2499,3247.8624,630.0314,,919.9115,24.562,3521.2573,,,122.0749,,689.0065,271.0374,499.4071,,4792.2904,,3632.9187,2300.1982,551.4295,,446.2557,,,,1218.4181,,,,2519.7851,,,,,,,,416.624,,959.8446,1893.9062,219.3191,,154.6824,,282.0665,,,,,,,678.9631,,67.8701,402.3374,140.2538,,,933.1155,,,,278.9729,143.8758,3409.9397,52.686,,,,,,,,26.8638,,108.2272,,,351.8063,,,285.35,282.693,,,,,,199.4768,,,,,,,45.8578,2243.4765,,14.825,44.7236,,,,,,,53.9294,
1999-11-30,192553.6908,,58120.5568,,32566.0832,198445.3624,,10341.7027,19145.1623,4774.3947,19629.7044,,12115.0182,,43620.3991,2204.4786,,4150.7928,8063.7424,1585.7929,,,,,3033.757,1168.5778,,5752.0834,2515.7903,,,,,7299.2186,3899.9947,833.7936,10769.2232,18319.4619,3978.3153,19882.2204,,10122.7524,,,5348.9843,,4596.8639,,4755.5223,,5149.3529,2447.5249,,6472.5895,2833.8884,388.896,5254.6358,,4328.8379,,2003.5851,56.8434,1254.99,,8197.6872,4085.5974,,852.784,,1171.7192,1307.6524,,,3789.3389,,1383.9064,366.0751,,1558.1772,659.3537,118.6369,383.8691,,,,,,567.9064,,,,616.9206,4083.0214,644.0437,,814.6399,20.0347,3105.3709,,,115.5032,1660.7963,621.0118,250.6509,512.4131,,4905.6496,,3489.5735,2583.4574,573.7847,,435.0664,,,,1073.9033,,,,2541.0309,,,4527.1937,,,,,414.5387,,886.3636,1939.9219,287.7934,,145.9881,,319.8682,,,,,,,672.3713,,67.3783,412.9563,124.6693,,,801.43,59.9043,,,255.6322,146.2428,3334.5841,49.0769,,,,,,,312.9937,26.5267,300.3824,101.6262,,,291.378,,,326.8344,235.4909,,,,,,185.4511,,,,,,,41.8655,2365.8303,,12.4574,38.4466,,,22.8593,,,,49.9228,828.3879
1999-12-31,195588.422,,56849.0415,,32557.66,195783.1244,,12605.3604,22780.9348,5014.4688,25662.4273,,11909.1421,,43710.3529,2092.7651,,4612.6749,7948.8743,1538.8451,,,,,2987.9638,1119.3004,,8008.9431,2710.3934,,,,,6777.8351,4417.8363,896.4849,11814.9305,20572.8102,4524.9102,21022.534,,9244.402,,,4547.5958,,5031.135,,4901.2524,,5765.6793,2619.3091,,6986.4954,2642.9527,374.7175,5146.9356,,7071.0109,,2012.8277,48.6626,1222.9021,,7655.0507,4213.9408,,901.9629,,1123.3358,1353.2487,,,4001.5931,,1472.8514,360.1707,,1360.272,764.2509,109.8814,402.6708,,,,,,615.9021,,,,611.594,5921.0248,649.1597,,849.6475,21.5389,3262.6522,,,129.0636,1426.9521,579.8569,241.9002,562.0858,,8423.772,,3554.7785,2802.5276,538.3167,,428.7613,,,,1112.907,,,,2580.3832,,,6263.5145,,,,,424.749,,908.1836,1805.9206,310.934,,152.2239,,315.5524,,,,,,,550.4633,,60.0011,408.2368,119.9648,,,801.43,,,,257.8969,153.3779,3675.8558,49.8304,,,,,,,304.9698,26.2657,228.9344,126.7654,,,230.6742,,,317.0781,279.2048,,,,,,163.6333,,,,,,,37.133,2586.6721,,13.2436,31.385,,,,,,,50.7098,841.288
2000-01-31,201202.6746,,54880.2435,,30249.6274,171083.4082,,11051.6539,20745.954,7034.8493,22430.7381,,10357.1528,,37469.5713,1891.6809,,4701.6787,7305.6128,1700.5542,7363.2158,,,,2861.3044,1281.2118,,9050.4146,2569.7962,,,,,6883.3327,4247.9195,858.8701,10747.2817,17839.5921,4320.6908,17102.3712,,8374.8338,,,4497.0685,,4780.6754,,4914.9024,,6249.7802,2565.3429,,6809.3791,2823.8392,356.488,4823.835,,6508.3028,,2102.105,42.928,1144.4653,,7965.1287,4164.0295,,841.2797,,1161.201,1298.4098,,,3879.9588,,910.72,366.0751,,1142.5427,746.2685,111.429,369.7678,,,,,,653.7707,,,,497.7098,6746.089,654.0424,,771.2185,51.3192,3127.5367,,,121.6629,1320.9911,599.4814,223.0876,551.6284,,7632.5374,,3278.9347,2215.8744,514.1017,,411.48,,,,1144.11,,,,2580.3832,,,6169.4832,,,,,543.1886,,857.3141,1730.6739,233.186,,170.6371,,332.6643,,,,,,,543.8709,,69.8374,356.3223,101.1468,,,971.7338,79.955,,,274.7277,159.1459,2911.4198,47.4669,,,,,,,266.6065,27.4565,217.3242,102.696,,,242.815,,,323.35,287.6655,,,,,,141.8155,,,,,,,45.8321,2148.5694,,17.9624,31.385,,,24.965,,,,69.1259,1210.1948
2000-02-29,182842.5512,,49014.8662,,32540.892,150094.6574,,8750.2311,17260.0383,6663.9811,26987.6762,,9660.3413,,37682.7604,1817.2053,,4202.3076,5904.2217,1648.39,6949.8264,,,,2853.3182,1436.0835,,10715.0106,2380.0193,,,,,5376.6598,3980.9074,833.7936,10591.5472,18347.5244,4600.838,22569.1726,,8024.9536,,,4004.8896,,3887.7522,,3815.4819,,6354.9562,2122.4837,,7337.4996,2994.6764,299.774,4585.7609,,5935.453,,1583.1474,31.569,1283.5125,,6705.4368,4164.0295,,815.5368,,1270.5895,970.841,,,3728.7994,,940.5804,363.1229,,1278.942,737.2774,109.3655,396.4036,,,,,,674.1097,,,,524.1085,6138.9883,967.3439,,733.8063,117.6959,2881.742,,,126.2952,1100.6453,578.866,211.7793,543.8569,,5857.2871,,2902.876,2086.3447,487.3537,,357.2397,,,,1289.724,,,,2276.8087,,,5996.5132,,,,,745.3528,,511.8782,1595.9485,302.4336,,172.1773,,317.5726,,,,,,,441.6891,,63.9356,377.56,75.272,,,924.8269,186.397,,,333.5264,99.0224,3038.1259,45.5468,,,,,,,259.4983,26.9488,180.2469,119.812,,,285.3076,,,326.1375,313.7528,,,,,,174.5422,,,,,,,39.9958,2080.666,,22.8901,31.385,,,104.4306,,,,64.2833,1083.2395
2000-03-31,271206,,60670.9841,,36677.344,177377.4173,,10016.0046,18863.409,6734.6421,28263.3608,,13041.1591,,40152.5397,2523.5373,,4778.4385,7634.2567,1648.39,10346.2199,,,,3166.8069,1720.5561,,12895.6167,2944.2995,,,,,4435.912,4937.2989,1053.57,11401.9669,22500.8082,4835.203,26057.6324,,8904.9602,,,3366.1289,,3786.9442,,4003.562,,6455.9975,2065.916,,7152.2562,4180.5028,372.738,5859.9623,,7257.5689,,1681.0789,29.5632,1871.8219,,8125.4274,5671.3258,,775.6632,,1466.7131,906.4327,,,4330.1459,,1044.0765,389.6929,2370.7771,1102.5184,554.6647,94.921,447.4262,,,,,,593.2836,,,,478.3463,7078.3629,933.0076,,833.4994,110.099,3242.1786,,,126.7906,1025.266,483.2936,221.574,546.3997,,4508.1433,,2963.6422,2214.2554,477.9816,,368.5095,,,,1471.1588,,,,2593.0098,,,5694.1008,,,,,1037.463,,443.4748,1737.2691,267.3594,,211.9978,,322.6893,,,,,,,547.8281,,63.9356,377.56,80.5418,,,845.2719,,,,321.8342,121.9236,3316.7835,43.4282,,,,,,,239.659,28.743,212.2155,147.1999,,,308.7565,,,314.347,411.1995,,,,,,165.8748,,,,,,,32.6588,1842.5189,,30.0783,34.5235,,,,,,,57.0243,1124.5485
2000-04-28,270119.4375,,55871.454,27313.1082,37206.7544,167623.0025,,7934.7562,18801.4361,,24822.4324,,13375.9997,,39702.5017,2962.737,,4722.607,7887.1989,1721.4199,,,,,3381.653,1625.943,,9750.2953,2973.0099,,,,,,5543.4939,1034.7562,9946.257,23251.8902,4162.1219,24343.011,,10011.5167,,,,,3561.717,,4130.102,,5804.0462,2221.6071,,7378.8948,4142.8406,380.841,5769.2859,,,,1643.4817,,2057.2214,,7248.5827,5521.7054,,782.1855,,1517.8537,,,,4811.6881,,,380.8362,2105.114,,545.6701,85.6352,459.8117,,,,,,481.5512,,,,476.6903,6427.9558,867.8407,,818.7906,61.815,3488.1192,,,116.9996,,449.1032,237.2771,538.5566,,5140.0337,,3165.5836,1858.661,549.2102,,358.5465,,,,1695.4844,1233.6424,,,2654.8821,,,,,,,,923.097,,476.1717,1849.351,259.0552,,208.1037,,448.1325,,,,,,,588.7578,,66.8865,370.4808,54.4841,,,825.3831,,,,286.6906,132.0646,2782.5293,44.1005,,,,,,,,31.3842,,164.6515,,,356.2575,,,298.316,464.535,,,,,,212.8205,,,,,,,35.4457,1791.1859,,23.0684,29.8157,,,,,,,46.5671,
2000-05-31,290021.3079,,60266.4742,35425.2234,38665.5562,206631.4392,,7272.6101,17752.4483,8125.0985,24573.0926,,14533.2334,,43419.7868,3814.3039,,2473.2422,8731.8047,1810.0988,9180.3191,,,,3584.0248,1637.6403,,10596.6891,3555.4904,,,,,4075.468,6820.6005,1488.0409,11031.102,20707.5018,3914.5334,25408.9725,,10466.7208,,,2632.5591,1510.3689,3981.926,,5047.9708,,5655.8528,2324.5518,,6697.1786,5179.4635,318.571,6036.2249,,7253.3581,,1563.4694,23.9307,2190.1427,,8476.3287,6918.9081,,760.4541,,1635.3322,683.1183,,,5716.8402,,934.4935,414.8847,1986.2913,834.7434,447.2729,82.535,710.0454,,,,,,441.4246,,,,484.0686,5414.504,886.36,,871.9646,129.4878,3345.8605,,,123.1292,1020.464,414.9151,249.2788,564.7002,,4007.0108,,2960.4876,1623.7799,665.4602,,370.5912,,,,1772.7279,1149.3562,,,2920.1536,,,4463.3918,,,,,791.1769,,263.648,2029.1848,209.9575,,264.1631,,486.6895,,,,,,,595.0535,,85.9054,371.6606,112.0697,,,982.4912,182.2769,,,253.1173,86.8749,3010.504,39.972,,,,,,,178.2842,32.2451,132.6461,187.1023,,,681.2088,,,296.0987,502.704,,,,,,231.5756,,,,,,,36.5859,1845.5028,,22.1724,29.0314,,,123.8259,,112.9264,,41.7332,1015.602
2000-06-30,273268.3892,,55295.2031,36538.879,110801.3867,217031.2211,,8718.2744,20574.2776,8039.0679,32418.4243,,12867.306,,46455.2097,3919.7474,,5108.5644,7764.1641,1877.9123,8512.9477,,,,3376.0531,1935.543,,11646.2506,3264.9621,,,,,4390.9257,6316.2604,1159.7315,10745.2785,21338.9453,4731.731,23662.5899,,10485.3797,,,2846.5158,1519.918,4072.8786,,5180.0668,,5490.814,2347.1721,,7872.7054,4849.3201,314.686,5594.5499,,6818.6462,,1579.9005,23.9378,2075.2385,,7813.8111,6687.9225,,749.9225,,1586.5393,647.3649,,,5443.6741,,1352.9765,423.5281,1997.1816,932.0434,435.2655,89.6657,602.8268,,,,,,539.257,,,,630.5202,4554.3162,751.0736,,856.8036,164.2103,3257.6402,,,113.0015,932.1418,448.746,257.085,528.0992,,3922.8807,,3047.4036,1380.5925,656.531,,463.1577,,,,1656.9714,1058.3655,,,2677.1591,,,3411.1385,,,,,934.6546,,243.7189,1910.7749,224.8893,,246.3757,,529.0147,,,,,,,522.6396,,81.9078,363.6965,125.025,,,1190.0425,,,,256.2324,101.5639,2903.1427,38.7769,,,,,,,176.0669,235.1574,142.4502,182.5014,,,920.0021,,,295.5661,587.3607,,,,,,156.47,,,,,,,39.7466,1699.1811,,18.3219,32.1699,,,,,108.4312,,44.1233,933.7926
2000-07-31,279142.7892,,51495.4407,40131.698,107131.1822,197554.9232,,8138.1773,18426.4061,7906.6866,28498.2451,,12895.0715,,44712.1785,3469.5495,,4616.6025,7464.6562,1924.8601,10229.8453,,,,3466.8243,1580.4237,,11898.4215,3152.6265,,,,,4294.5813,11622.5657,1070.8935,10255.3623,22583.902,4458.84,22593.2058,,10193.8801,,,2621.8042,,3845.743,,4893.1541,,5481.3115,1978.7841,,7037.9651,3961.7213,297.2034,5481.2999,,7766.215,,1490.7815,21.9139,1671.333,,7618.9529,6026.5658,,655.5732,,1711.3464,602.631,,,4932.2234,,1255.0643,432.1716,2013.0562,1046.7384,543.3315,90.6096,526.7505,,,,,,613.6056,,,,557.6794,3835.693,771.9405,,935.8869,191.5424,3569.1436,,,110.0758,873.5638,482.55,255.9785,470.5835,,3825.5584,,2834.7599,1563.1549,669.2199,,450.4637,,,,1447.1214,1080.3949,,,2711.9731,,,3709.142,,,,,817.8228,,188.7249,1931.2748,261.4351,,221.1292,,456.0356,,,,,,,584.2203,,79.91,374.0204,120.024,,,1350.9254,233.7039,,,288.8725,82.3977,2645.0623,34.7673,,,,,,,160.5637,234.1453,125.1754,164.0979,,,681.2088,,,307.4598,418.0472,,,,,,184.6346,,,,,,,31.1087,1660.8919,,19.6931,28.2467,,,121.5452,,111.5468,,43.3039,1049.9925
