Date,FCX US Equity,GMEXICOB MM Equity,3993 HK Equity,NEM US Equity,ABX CN Equity,2899 HK Equity,FRES LN Equity,FNV CN Equity,ANTO LN Equity,G CN Equity,NCM AU Equity,AEM CN Equity,FM CN Equity,WPM CN Equity,600547 CH Equity,PE&OLES* MM Equity,PLZL RM Equity,358 HK Equity,RRS LN Equity,TRQ CN Equity,RGLD US Equity,600489 CH Equity,LUN CN Equity,K CN Equity,BUENAVC1 PE Equity,POLY LN Equity,EVN AU Equity,ANG SJ Equity,KL CN Equity,GFI SJ Equity,NST AU Equity,VED LN Equity,YRI CN Equity,BTO CN Equity,VOLCABC1 PE Equity,1818 HK Equity,IMG CN Equity,CEY LN Equity,IGO AU Equity,000587 CH Equity,601069 CH Equity,AGI CN Equity,SGL SJ Equity,OZL AU Equity,DGC CN Equity,HBM CN Equity,002102 CH Equity,002155 CH Equity,KOZAL TI Equity,EDV CN Equity,RRL AU Equity,CG CN Equity,MNG MC Equity,002237 CH Equity,002716 CH Equity,THO CN Equity,SBM AU Equity,OGC CN Equity,CDE US Equity,MINSURI1 PE Equity,HOC LN Equity,HL US Equity,ANTM IJ Equity,OR CN Equity,NG CN Equity,600988 CH Equity,MFRISCOA MM Equity,NGD CN Equity,IMP SJ Equity,PVG CN Equity,SSRM CN Equity,860 HK Equity,SAR AU Equity,246 HK Equity,SFR AU Equity,2303 HK Equity,SMF CN Equity,HAR SJ Equity,TXG CN Equity,SSL CN Equity,ACA LN Equity,ELD CN Equity,RSG AU Equity,GUY CN Equity,HGM LN Equity,SOLG LN Equity,SEA CN Equity,NVO CN Equity,TMR CN Equity,GOR AU Equity,ZIM AU Equity,PSAB IJ Equity,PX PM Equity,PDL CN Equity,ASR CN Equity,600311 CH Equity,SVM CN Equity,ATYM LN Equity,DCN AU Equity,NCZ AU Equity,GSV CN Equity,WGX AU Equity,PG CN Equity,PODERC1 PE Equity,TGZ CN Equity,MLX AU Equity,CS CN Equity,EDR CN Equity,PRU AU Equity,000409 CH Equity,ROXG CN Equity,AR CN Equity,AVZ AU Equity,POG LN Equity,ASO CN Equity,AT PM Equity,TKO CN Equity,AGB CN Equity,GSC CN Equity,EUR FP Equity,GDRZF US Equity,AMI AU Equity,3788 HK Equity,TBR AU Equity,LMI LN Equity,BGM CN Equity,BRIO CN Equity,PAF LN Equity,APX PM Equity,RMS AU Equity,AKG CN Equity,PNR AU Equity,KOR CN Equity,WDO CN Equity,NGQ CN Equity,SLR AU Equity,661 HK Equity,HRT CN Equity,LC PM Equity,GCY AU Equity,3330 HK Equity,HUM LN Equity,WAF AU Equity,ML CN Equity,NUAG CN Equity,CDV AU Equity,VIT CN Equity,DR0 GR Equity,MAX CN Equity,3939 HK Equity,RIOZ ZH Equity,MYA CN Equity,AOT CN Equity,LUM CN Equity,RND AU Equity,ITH CN Equity,CGP CN Equity,LNZL RM Equity,BSX CN Equity,NUS CN Equity,CTGO US Equity,PGM CN Equity,CGH LN Equity,513 HK Equity,MTL LN Equity,TLG AU Equity,TNG AU Equity,ALK AU Equity,CLA AU Equity,DRD SJ Equity,MGG CN Equity,GBU CN Equity,NHK CN Equity,KNT CN Equity,YOJ AU Equity,OKU AU Equity,WILR SP Equity,RUP CN Equity,ARV AU Equity,EGS AU Equity,621 HK Equity,DRM AU Equity,BRZL RM Equity,BTR CN Equity,RZZ CN Equity,BGS AU Equity,JAG CN Equity,MML AU Equity,ALO CN Equity,HZM LN Equity,CNMC SP Equity,PEX AU Equity,MRZ CN Equity,TBP CN Equity,R CN Equity,NM CN Equity,BDR AU Equity,EUR AU Equity,VGZ CN Equity,BBX AU Equity
1998-06-30,5.6526,0.17035,,19.3041,15.21881,,,,0.58971,1.92298,1.01761,4.83554,0.28157,0.59125,,1.82309,,0.04347,2.46814,0.70373,4.1173,,0.72155,9.64542,2.75359,,,12.57955,,3.08657,,,13.23148,,0.04675,,2.21707,,,0.40852,,,,0.31491,,2.30013,,,,14.59311,24.69494,,,,,,0.31907,,67.5,0.06447,,5.1586,0.00411,,0.43084,,,0.54429,0.53725,,2.5531,,0.61679,,,,0.78808,3.18674,1.08932,,,0.55414,2.5013,0.46202,,,0.19744,,,,,,0.00695,517.05458,0.35713,,0.49468,,,,,0.10554,,,,,0.18796,0.29956,,1.8763,11.43791,,,,,0.02885,1.70835,0.31999,2.07653,0.77874,1.9375,,,0.01737,23.16541,6.12745,,,0.00974,,,26.18023,,3.26807,1.35179,,11.08342,0.03408,0.00633,,,,,,0.4085,,0.12255,,,,,,0.45615,0.2378,0.03286,0.55129,,,0.23829,7.97889,,,,0.0021,,,0.15753,0.18404,217105,1.60691,,0.34041,,,,,,0.85103,,,0.07026,,,,,,2717.53302,,,,,,,,,,,,1.8125,
1998-07-31,5.5313,0.15866,,15.4448,13.04332,,,,0.5753,1.71936,0.9266,3.53801,0.2614,0.30426,,1.86797,,0.03452,2.18114,0.52933,3.0879,,0.6491,7.30754,2.54241,,,13.25278,,2.83938,,,10.47455,,0.04207,,1.80937,,,0.38346,,,,0.27771,,1.87416,,,,13.54789,25.08771,,,,,,0.23853,,73.125,0.06003,,4.6731,0.00785,,0.77737,,,0.53255,0.71363,,1.38907,,1.11919,,,,0.61124,3.2561,0.92771,,,0.3737,3.37624,0.42995,,,0.13229,,,,,,0.00592,515.56772,0.29761,,0.30759,,,,,0.13,,,,,0.08301,0.3175,,1.77812,7.1438,,,,,0.03293,1.72288,0.29766,1.65366,0.73788,1.3438,,,0.01933,22.30146,7.27609,,,0.00522,,,23.66482,,2.97972,0.985,,10.96579,0.08614,0.00571,,,,,,,,0.12172,,,,,,0.26459,,,,,,0.17974,6.20156,,,,0.0016,,,0.14452,0.18147,291744,1.44802,,0.36698,,,,,,0.65485,,,0.04873,,,,,,1360.12284,,,,,,,,,,,,1.40876,
1998-08-31,4.341,0.11161,,11.2,10.35841,,,,0.44531,1.04398,0.67333,2.43195,0.10548,0.3279,,1.37941,,0.02429,1.32017,0.40393,2.8821,,0.43797,4.92703,1.67655,,,10.98748,,2.1791,,,9.94357,,0.02606,,1.37311,,,0.39125,,,,0.22202,,0.90028,,,,8.15693,23.80418,,,,,,,,40.625,0.041,,3.3986,0.00551,,0.66286,,,0.37741,0.5991,,0.64397,,0.65337,,,,0.46515,2.60572,0.76511,,,0.15874,2.3313,0.20403,,,0.10233,,,,,,0.00301,382.2785,0.12896,,0.33355,,,,,0.11128,,,,,0.05334,0.39311,,1.50604,9.56389,,,,,0.02284,0.95639,0.22316,0.98827,0.59375,0.875,,,0.02318,18.85993,5.10074,,,0.00501,,,14.26087,,2.8251,0.94946,,10.49238,0.05165,0.00394,,,,,,,,0.07651,,,,,,0.14665,0.13087,0.0316,0.28741,,,0.12045,4.78221,,,,0.00139,,,0.12371,0.15485,191862,1.25524,,0.28146,,,,,,0.43994,,,0.05212,,,,,,1041.11928,,,,,,,,,,,,1.39187,
1998-09-30,4.4577,0.15838,,19.843,16.05983,,,,0.40338,2.10559,1.07019,3.79214,0.16862,0.30205,,1.74793,,0.03153,1.01021,0.41512,3.6026,,0.4966,8.64563,2.67168,,,16.81636,,3.21083,,,11.79137,,0.02142,,2.79958,,,0.38522,,,,0.25732,,1.31052,,,,7.09052,24.99644,,,,,,,,73.125,0.03954,,4.9159,0.00453,,0.77009,,,0.26599,0.81133,,1.08119,,0.67621,,,,0.55453,3.64281,0.66587,,,0.35765,2.82803,0.2912,,,0.09829,,,,,,0.00557,497.64089,0.14881,,0.42575,,,,,0.12097,,,,,0.10027,0.15981,,1.65412,4.32475,,,,,0.02257,1.08218,0.39316,1.26466,0.6008,1.75,,,0.02325,26.49073,13.1053,,,0.00543,,,15.17024,,3.67765,0.78062,,10.0212,0.06659,0.00421,,,,,,,,0.05952,,,,,,0.13105,,0.03805,,,,0.16382,4.30041,,,,0.00138,,,0.11271,0.16032,130350,2.40144,,0.18347,,,,,,0.64871,,,0.04646,,,,,,1109.60549,,,,,,,,,,,,1.95378,
1998-10-30,4.5947,0.15663,,17.3882,16.99468,,,,0.45172,2.04565,1.36328,4.38195,0.13122,0.29601,,1.74315,,0.03965,1.09057,0.3246,3.7055,,0.54772,7.33718,2.48318,,,16.42348,,3.68951,,,18.53048,,0.0183,,2.45162,,,0.41306,,,,0.24237,,1.09052,,,,7.51562,25.97942,,,,,,0.25765,,56.25,0.04093,,4.3697,0.00712,,0.44004,,,0.2594,0.72167,,1.61394,,0.61272,,,,0.40818,3.9141,1.03842,,,0.31073,3.68685,0.25961,,,0.09699,,,,0.23428,,0.00509,446.19801,0.19841,,0.22635,,,,,0.12783,,,,,0.0543,0.15576,,1.49765,2.72586,,,,,0.02945,0.96837,0.35696,1.65498,0.55508,1.25,,,0.02499,27.57238,7.78816,,,0.00993,,,16.38157,,3.82539,0.80539,,10.97075,0.09693,0.00581,,,,,,0.15576,,0.07763,,,,,,0.16225,0.1293,0.03456,0.29069,,,0.18821,3.63157,,,,0.00147,,,0.10286,0.18693,99888,2.23836,,0.29206,,,,,,0.38735,,,0.04535,,,,,,1099.0193,,,,,,,,,,,,1.79692,
1998-11-30,4.8994,0.15091,,16.2631,15.96217,,,,0.41054,2.24444,1.17388,3.97786,0.11758,,,1.78203,,0.04051,1.20537,0.40482,3.4997,,0.56367,7.32328,2.50635,,,15.73248,,3.35488,,,15.9745,,0.03409,,2.35234,,,0.40916,,,,0.2745,,0.73508,,,,8.10548,28.79794,,,,,,0.24508,,50.625,0.05432,,4.0662,0.00898,,0.38356,,,0.13685,0.9059,,1.0705,,0.54193,,,,0.4381,3.87784,1.43603,,,0.27502,3.71831,0.29373,,,0.11749,,,,0.2045,,0.00481,357.44337,0.14881,,0.22765,,,,,0.11713,,,,,0.05452,0.13034,,1.37473,3.13316,,,,,0.025,1.95822,0.48303,1.07702,0.40409,1.0625,,,0.04479,25.28731,10.44386,,,0.01102,,,12.69241,,3.89606,1.13402,,12.03508,0.09791,0.00593,,,,,,,,0.09138,,,,,,0.13708,,0.03529,0.29028,,,0.1955,3.36588,,,,0.00185,,,0.08822,0.19228,125380,2.17878,,0.22809,,,,,,0.39164,,,0.04876,,,,,,710.5707,,,,,,,,,,,,1.73773,
1998-12-31,3.9149,0.16294,,14.957,15.54307,,,,0.41625,2.31674,1.14755,3.59363,0.07533,0.79932,,1.82708,,0.03751,1.14797,0.3297,2.985,,0.5107,6.57238,2.47737,,,12.55186,3.41903,2.44138,,,13.42314,,0.02656,,2.25964,,,0.35902,,,,0.24392,,0.91574,,,,7.19663,29.47004,,,,,,0.23307,,46.25,0.05085,,3.52,0.00835,,0.32089,,,0.1612,0.89796,,0.78064,,0.53575,,,,0.37967,3.87768,1.29074,,,0.24917,3.00466,0.32268,,,0.13661,,,,0.18799,,0.00375,286.02748,0.12896,,0.18907,,,,,0.08036,,,,,0.04315,0.23215,,1.17564,3.51288,,,,,0.02541,2.76477,0.37731,1.00833,0.26842,1.1875,,,0.03675,27.70496,8.45693,,,0.00769,,,10.48961,,3.88288,0.90415,,10.26097,0.09758,0.00537,,,,,,0.18024,,0.07744,,,,,,0.14962,0.09656,0.0343,0.23459,,,0.14312,2.74459,,,,0.00197,,,0.10588,0.1771,91515,2.10215,,0.24497,,,,,,0.25371,,,0.04137,,,,,,629.48178,,,,,,,,,,,,1.59331,
1999-01-29,3.657,0.16643,,14.496,15.31356,,,,0.3888,2.34414,1.3181,3.96484,0.08031,,,1.84332,,0.02599,0.97578,0.29579,3.1909,,0.51972,6.32855,2.44982,,,13.01296,2.074,2.75018,,,9.68936,,0.02271,,2.18461,,,0.3663,,,,0.21947,,0.93193,,,,8.4361,30.00939,,,,,,0.21994,,50,0.04903,,3.5807,0.00689,,0.44887,,,0.13818,1.0359,,1.12546,,0.69196,,,,0.30266,3.46642,2.38332,,,0.33598,3.08562,0.24915,,,0.18399,,,,0.23589,,0.00356,391.63945,0.22817,,0.36558,,,,,0.07642,,,,,0.04431,0.26481,,1.38816,4.34268,,,,,0.02585,2.82026,0.36412,0.77458,0.28011,1.3125,,,0.04071,28.25669,13.90268,,,0.00789,,,9.59712,,3.75394,0.96942,,7.19215,0.09238,0.00562,,,,,,0.15771,,0.10522,,,,,,0.19861,0.09794,0.01796,0.56701,,,0.15889,2.17241,,,,0.00197,,,0.05957,0.18187,188640,1.7018,,0.29678,,,,,,0.33102,,,0.02606,,,,,,880.83692,,,,,,,,,,,,1.39638,
1999-02-26,3.5398,0.17183,,14.1374,14.15986,,,,0.39613,2.44141,1.23561,4.81506,0.08602,0.30195,,1.81949,,0.02898,1.66456,0.30051,4.2202,,0.40319,6.37277,2.81979,,,12.1599,4.86595,2.29537,,,8.26799,,0.0308,,2.7047,,,0.34795,,,,0.19635,,0.75758,,,,8.32075,29.78288,,,,,,0.25464,,53.125,0.05517,,3.5807,0.00678,,0.36263,,,0.14058,1.18611,,1.12657,,0.68367,,,,0.37387,3.51855,1.58552,,,0.38074,2.98374,0.2452,,,0.18163,,,,0.21077,,0.00289,397.32644,0.19841,,0.2889,,,,,0.05105,,,,,0.02799,0.26425,,1.19374,2.38569,,,,,0.01646,2.41882,0.53015,0.67594,0.22232,1.2813,,,0.04376,33.87926,9.94036,,,0.00768,,,9.25175,,3.5599,0.85525,,6.95679,0.0669,0.00562,,,,,,0.16145,,0.10035,,,,,,0.17893,,0.04126,0.77668,,,0.1723,2.17457,,,,0.00158,,,0.08293,0.17497,277904,1.75981,,0.53015,,,,,,0.26508,,,0.0238,,,,,,801.55682,,,,,,,,,,,,1.76422,
1999-03-31,4.079,0.21267,,14.3673,13.71278,,,,0.58449,2.45579,1.61868,4.75827,0.07311,0.18192,,1.88295,,0.03835,2.2615,0.3625,3.2938,,0.54643,6.0144,2.75245,,,13.40315,2.77392,2.44844,,,8.74789,,0.03528,,2.3602,,,0.39671,,,,0.17711,,1.39975,,,,7.98203,30.5289,,,,,,0.27733,,41.25,0.05737,,2.6097,0.00687,,0.47943,,,0.11932,1.15316,,0.96122,,0.53905,,,,0.51586,3.70072,1.72357,,,0.34912,2.54964,0.30411,,,0.11269,,,,0.20631,,0.00308,264.97209,0.19841,,0.23192,,,,,0.07688,,,,,0.02735,0.26516,,1.64814,2.38648,,,,,0.02038,3.04152,0.54218,0.79549,0.21067,1.0625,,,0.06977,38.19455,12.56281,,,0.00983,,,7.11262,,3.20657,1.11878,,7.19076,0.06633,0.00578,,,,,,0.15869,,0.08624,,,,,,0.23202,,0.0444,1.016,,,0.1591,2.17529,,,,0.00202,,,0.08227,0.14625,,1.56462,,0.49718,,,,,,0.29831,,,0.02515,,,,,,641.458,,,,,,,,,,,,1.55303,
1999-04-30,5.7434,0.23964,,19.7551,16.20241,,,,0.67507,2.46761,1.90012,5.42983,0.10703,,,2.08463,,0.05027,2.18114,0.56189,3.9114,,0.51089,6.37189,3.09854,,,15.67122,3.57494,2.53929,,,7.39614,,0.04395,,2.31996,,,0.36088,,,,0.2097,,0.86787,,,,8.63946,31.41645,,,,,,0.30936,,46.25,0.0646,,2.9131,0.00782,,0.46215,,,0.14208,1.52652,,1.09604,,0.55159,,,,0.38647,4.55698,2.7401,,,0.45916,3.24989,0.23976,,,0.11388,,,,0.22828,,0.00567,355.95528,0.16865,,0.21791,,,,,0.08547,,,,,,0.21477,,1.32866,5.3432,,,,,0.02349,2.70585,0.60282,0.78778,0.29661,1.1875,,,0.08235,43.40709,8.2203,,,0.00891,,,8.1314,,3.47544,1.36012,,7.19011,0.06773,0.00559,,,,,,0.26795,,0.10275,,,,,,0.23976,0.16877,0.08944,1.17341,,,0.17126,4.1746,,,,0.00202,,,0.06857,0.16033,,1.62265,,0.51377,,,,,,0.44527,,,0.04984,,,,,,580.00032,,,,,,,,,,,,1.82368,
1999-05-31,5.298,0.22007,,14.6477,13.68541,,,,0.62159,2.07957,1.64107,4.92172,0.08715,,,1.59442,,0.04854,2.12375,0.58723,3.2938,,0.65243,5.05993,2.8913,,,13.11479,3.50535,1.98699,,,16.57721,,0.0442,,1.85287,,,0.3372,,,,0.20605,,1.90704,,,,9.61967,29.46629,,,,,,0.22715,,41.875,0.06646,,2.3669,0.00817,,0.28169,,,0.20465,1.63238,,1.11766,,0.47876,,,,0.36898,3.84923,2.7137,,,0.35025,2.60509,0.21676,,,0.16961,,,,0.20659,,0.00513,311.36419,0.18849,,0.23624,,,,,0.08523,,,,,,0.16312,,1.54338,4.8764,,,,,0.02612,2.03901,0.59608,0.75865,0.24593,1.1875,,,0.07143,41.89367,10.16054,,,0.01266,,,9.70926,,3.33552,1.10956,,8.48198,0.09515,0.00524,,,,,,,,0.10836,,,,,,0.20998,0.68199,0.10353,0.94655,,,0.14225,2.87808,,,,0.00289,,,0.05924,0.13936,272748,1.36488,,0.50803,,,,,,0.44706,,,0.04019,,,,,,1474.7603,,,,,,,,,,,,2.01969,
1999-06-30,6.7279,0.26769,,16.3438,15.53559,,,,0.66595,2.01285,1.85488,5.4358,0.1122,0.18755,,1.79867,,0.08682,1.83675,0.65583,3.757,,0.66556,4.83351,3.14231,,,14.34735,3.56135,2.15622,,,9.76387,,0.04736,,1.76692,,,0.4627,,,,0.25549,,1.5276,,,,9.04958,30.71447,,,,,,0.21728,,46.25,0.074,,2.0028,0.00994,,0.30732,,,0.21729,1.68616,,1.27509,,0.41321,,,,0.29688,3.71321,1.62778,,,0.42214,2.16364,0.18313,,,0.17634,,,,0.2153,,0.005,515.09072,0.14881,,0.2176,,,,,0.077,,,,,,0.16428,,2.09656,4.88334,,,,,0.039,2.10255,0.57651,0.67664,0.19645,1.1875,,,0.0759,48.55632,8.81715,,,0.02104,,,8.42869,,2.52417,1.16149,,8.71377,0.06801,0.0054,,,,,,,,0.10952,,,,,,0.21704,1.08519,0.0616,0.46243,,,0.13533,2.53752,,,,0.00272,,,0.05685,0.09237,355428,1.26828,,0.63077,,,,,,0.47477,,,0.07243,,,,,,900.26671,,,,,,,,,,,,1.66117,
1999-07-30,6.3294,0.253,,15.2131,14.97657,,,,0.75736,1.87647,1.98365,4.73945,0.10136,0.30889,,1.64112,,0.10039,1.60716,0.66456,3.1394,,0.41724,5.32405,3.11158,,,14.19449,2.92694,1.81994,,,9.24527,,0.03656,,1.73076,,,0.44542,,,,0.19909,,2.99268,,,,8.26326,27.45178,,,,,,0.29586,,43.75,0.07353,,2.1848,0.01041,,0.21004,,,0.22588,2.13315,,1.16264,,0.48141,,,,0.32312,3.1546,1.85516,,,0.3817,1.86073,0.09958,,,0.17938,,,,0.27906,,0.00596,544.38368,0.13889,,0.19309,,,,,0.07308,,,,,,0.13287,,1.55365,3.18895,,,,,0.05657,1.89344,0.5182,0.56471,0.19796,0.9375,,,0.05798,51.6645,8.63673,,,0.02601,,,7.53262,,2.07619,0.98932,,7.41485,,0.00551,,,,,,,,0.13287,,,,,,0.16509,0.60692,,0.23893,,,0.13287,2.18006,,,,0.00315,,,0.08477,0.10062,,0.93105,,0.55807,,,,,,0.39862,,,0.05373,,,,,,803.58042,,,,,,,,,,,,1.41381,
1999-08-31,6.0247,0.27168,,16.8318,15.5342,,,,0.82194,2.02577,1.96138,5.30092,0.10449,,,1.64261,,0.11907,1.699,0.70018,3.3967,,0.39376,6.12492,3.17938,,,17.18224,4.56833,2.16867,,,8.5042,,0.0387,,1.94548,,,0.45643,,,,0.18677,,2.35351,,,,7.74431,25.09109,,,,,,0.27974,,45.625,0.06925,,2.4276,0.00851,,0.1451,,,0.20063,2.14741,,1.23953,,0.5828,,,,0.39031,3.31714,1.61031,,,0.40344,1.57307,0.30763,,,0.21308,,,,0.33762,,0.00504,507.89123,0.11904,,0.1755,,,,,0.06154,,,,,,0.107,,1.46542,2.41206,,,,,0.07969,1.41109,0.46145,0.53501,0.18997,0.9063,,,0.05697,48.50693,6.68762,,,0.02771,,,7.47322,,1.99584,1.09546,,6.5886,0.05368,0.00486,,,,,,0.13336,,0.115,,,,,,0.18057,0.33501,0.05639,,,,0.2675,2.19435,,,,0.00241,,,0.0574,0.1004,,1.19693,,0.55507,,,,,,0.46901,,,0.04071,,,,,,728.01065,,,,,,,,,,,,1.31995,
1999-09-30,5.8371,0.25722,,21.31,17.57761,,,,0.934,2.70424,2.69978,6.77799,0.15648,,,2.01426,,0.11987,2.06635,0.69943,4.1173,,0.45446,8.03084,3.55791,,,21.60739,4.98182,2.95326,,,10.62147,,0.04189,,2.09954,,,0.41185,,,,0.17405,,2.50032,,,,8.78996,30.28807,,,,,,0.41987,,46.875,0.0733,,2.8524,0.00744,,0.22165,,,0.47674,2.40108,,1.70265,,0.67387,,,,0.6161,4.86702,1.90697,,,0.74997,1.83086,0.35415,,,0.18445,,,,0.35085,,0.0068,925.57063,0.11904,,0.19719,,,,,0.06349,,,,,,0.10936,,1.54463,4.08636,,,,,0.09306,1.87291,0.47821,0.69468,0.26912,1.2031,,,0.07842,55.71596,8.85378,,,0.02934,,,4.72899,,2.43905,0.91277,,7.64453,0.06835,0.00548,,,,,,,,0.16992,,,,,,0.12259,0.40708,0.07923,0.42981,,,0.28605,1.91559,,,,0.00258,,,0.07911,0.12795,,1.45373,,0.7696,,,,,,0.35415,,,0.04352,,,,,,617.83146,,,,,,,,,,,,1.81312,
1999-10-29,6.2591,0.22681,,18.0672,14.82224,,,,0.99221,2.642,2.33081,7.09051,0.16234,0.30975,,1.94193,,0.102,1.83675,0.56633,4.0658,,0.53335,7.29174,3.3733,,,19.37204,4.98859,3.05578,,,9.78045,,0.03806,,1.94691,,,0.41763,,,,0.16597,,1.33892,,,,9.82106,28.80697,,,,,,0.45938,,43.75,0.07482,,2.3669,0.00942,,0.27639,,,0.37273,2.4107,,1.49467,,0.61798,,,,0.66746,5.29244,1.61638,,,0.65056,1.48585,0.39405,,,0.3397,,,,0.39782,,0.00669,855.41665,0.0992,,0.11847,,,,,0.06275,,,,,,0.16292,,1.52675,2.82638,,,,,0.06406,1.52864,0.37367,1.18215,0.24786,1.0625,,,0.0606,53.17484,10.8703,,,0.02368,,,2.73535,,2.33171,0.69133,,7.05513,0.02037,0.00497,,,,,,0.13427,,0.12227,,,,,,0.0951,0.97348,0.07808,0.73501,,,0.21741,3.82102,,,,0.00271,,,0.0717,0.10416,,1.32392,,1.15497,,,,,,0.38046,,,0.04294,,,,,,575.23233,,,,,,,,,,,,1.73634,
1999-11-30,5.9309,0.26446,,19.5319,14.56638,,,,0.96854,2.22047,2.64377,6.5391,0.15081,,,1.91108,,0.08503,1.60716,0.42504,3.5769,,0.63877,5.91896,3.43104,,,17.48935,4.36143,2.8685,,,6.50748,,0.03996,,1.97252,,,0.40543,,,,0.1738,,1.90898,,,,12.79579,26.49114,,,,,,0.39314,,40.625,0.07376,,2.0028,0.00778,,0.19615,,,0.57588,2.53497,,1.28831,,0.65212,,,,0.69253,5.23079,1.35612,,,0.58435,1.27747,0.43396,,,0.46108,,,,0.42775,,0.00572,1008.21989,0.0992,,0.11814,,,,,0.05635,,,,,,0.08169,,1.40697,2.43902,,,,,0.0676,1.2205,0.3794,0.94928,0.21456,0.75,,,0.09235,47.60568,12.8831,,,0.02686,,,,,2.22594,0.50486,,6.46953,0.02034,0.00487,,,,,,,,0.10849,,,,,,0.08163,0.37263,0.07728,0.76657,0.81367,,0.18308,2.86071,,,,0.00271,,,0.09912,0.10112,407616,1.33455,,1.1527,,,,,,0.33903,,,0.05087,,,,,,656.11567,,,,,,,,,,,,1.22749,
1999-12-31,7.9235,0.31061,,20.2019,14.42705,,,,1.00722,2.39059,2.81556,6.45215,0.29599,0.09335,,1.77606,,0.07395,1.83675,0.47472,2.985,,0.74341,5.30121,3.33264,,,17.63872,5.29228,3.08582,,,6.96461,,0.04184,,1.95054,,,0.3736,,,,0.34006,,2.7136,,,,20.74622,25.3264,,,,,,0.36977,,34.375,0.07279,,1.5172,0.00882,,0.17116,,,1.04361,2.81502,,1.2786,,0.66593,,,,0.43698,5.18319,1.36156,,,0.6618,1.09936,0.31101,,,0.41468,,,,0.4389,,0.00641,1947.58333,0.08928,,0.08035,,,,,0.05718,,,,,,0.24785,,1.31635,3.31744,,,,,0.06133,1.37741,0.4475,0.93994,0.23074,0.9375,,,0.09149,53.51343,10.36699,,,0.02233,,,,,2.0626,0.5489,,6.81996,0.0203,0.00494,,,,,,,,0.06885,,,,,,0.07602,0.50779,0.1069,0.60948,0.61962,,0.29719,2.23561,,,,0.00289,,,0.11866,0.12195,411705,1.23751,,1.52049,,,,,,0.31101,,,0.03955,,,,,,501.57547,,,,,,,,,,,,1.06716,
2000-01-31,6.5404,0.34045,,16.8005,13.07967,,,,1.00252,1.94751,2.0361,5.64758,0.40556,,,1.66109,,0.08488,1.49236,0.41383,3.2938,,0.67662,4.49941,3.33764,,,16.56803,13.74213,2.60927,,,6.94828,,0.03971,,1.61665,,,0.59924,,,,0.7052,,2.72486,,,,28.3897,28.36465,,,,,,0.44096,,33.125,0.06897,,1.3352,0.00762,,0.19062,,,1.86168,3.04233,,1.39383,,0.7325,,,,0.46949,4.52916,1.37903,,,0.59422,0.73955,0.44818,,,0.48266,,,,0.37165,,0.00529,1901.67673,0.14881,,0.10046,,,,,0.09878,,,,,,0.13767,,1.47416,2.07397,,,,,0.06092,1.37903,0.67572,0.99979,0.21787,0.8438,,,0.1397,57.60659,13.10074,,,0.02099,,,,,1.85199,0.95832,,7.39751,0.02068,0.00506,,,,,,,,0.08274,,,,,,0.06969,0.86189,0.11853,0.5921,0.62056,,0.26201,4.20195,,,,0.00387,,,0.1455,0.13034,552450,1.04922,,1.82721,,,,,,0.27877,,,0.04879,,,,,,1834.79855,,,,,,,,,,,,0.91781,
2000-02-29,5.1573,0.3121,,18.2435,13.20667,,,,0.91891,1.91743,2.218,6.14392,0.47861,0.62453,,1.66657,,0.0594,1.60716,0.42262,3.2938,,0.93284,4.49507,4.14573,,,18.41359,14.45145,2.98016,,,6.7763,,0.04081,,1.88427,,,0.67787,,,,0.54675,,2.90904,,,,30.72585,36.60262,,,,,,0.41152,,33.75,0.06941,,1.3959,0.00702,,0.28023,,,2.41097,2.48473,,1.28126,,0.64572,,,,0.67005,5.09239,2.06115,,,0.59365,0.66363,0.86106,,,0.91617,,,,0.37198,,0.00453,2450.52184,0.17857,,0.21965,,,,,0.08924,,,,,,0.3023,,1.53442,7.42013,,,,,0.06158,1.23993,0.59086,1.51546,0.23849,0.8125,,,0.16308,56.81446,39.95316,,,0.02443,,,,,2.10718,0.88901,,7.27784,,0.00517,,,,,,0.41658,,0.09619,,,,,,0.1377,0.96439,0.15232,0.6218,0.82446,,0.27554,6.4583,,,,0.00603,,,0.26073,0.12632,652324,1.08508,,1.72212,,,,,,0.27554,,,0.05168,,,,,,4165.97521,,,,,,,,,,,,1.17367,
2000-03-31,4.5244,0.29359,,18.5269,12.54806,,,,0.90291,2.49222,1.65856,4.92086,0.41602,0.62887,,1.52002,,0.04919,1.99747,0.51382,2.8306,,0.64808,4.41044,4.06867,,,16.96936,10.81996,2.24018,,,6.84998,,0.0357,,1.58311,,,0.70446,,,,0.67366,,2.90523,,,,46.02853,34.60231,,,,,,0.40564,,29.375,0.06024,,1.3352,0.00672,,0.49132,,,2.23583,2.45616,,1.2727,,0.78189,,,,0.46842,4.74858,2.06129,,,0.44136,0.56256,0.96313,,,0.55655,,,,0.2328,,0.00476,2364.82488,0.22817,,0.19971,,,,,0.15333,,,,,,0.19239,,1.64281,5.77161,,,,,0.0637,1.13511,0.55036,1.11447,0.365,0.7,,,0.16378,56.43872,96.3126,,,0.02918,,,,,2.46372,0.95615,,6.9224,0.06848,0.005,,,,,,0.27427,,0.1169,,,,,,0.39901,1.16951,0.14289,1.7056,0.77816,,0.24078,4.18722,,,,0.00477,,,0.32518,0.12168,600534,0.88961,,1.44469,,,,,,0.34397,,,0.04643,,,,,,1664.21195,,,,,,,,,,,,1.17213,
